BACKGROUND,9944.0,-1328.0
TILE,22,21,1,1
TILE,23,22,1,1
TILE,24,22,1,1
TILE,22,22,1,1
TILE,19,20,1,1
TILE,18,20,1,1
TILE,17,20,1,1
TILE,15,20,1,1
TILE,16,20,1,1
TILE,20,20,1,1
TILE,21,20,1,1
TILE,22,20,1,1
TILE,23,20,1,1
TILE,24,20,1,1
TILE,25,20,1,1
TILE,26,20,1,1
TILE,27,20,1,1
TILE,28,20,1,1
TILE,29,20,1,1
TILE,29,19,1,1
TILE,30,19,1,1
TILE,31,19,1,1
TILE,32,19,1,1
TILE,32,20,1,1
TILE,31,20,1,1
TILE,30,20,1,1
TILE,28,19,1,1
TILE,28,18,1,1
TILE,28,17,1,1
TILE,29,17,1,1
TILE,30,17,1,1
TILE,30,18,1,1
TILE,29,18,1,1
TILE,27,18,1,1
TILE,26,18,1,1
TILE,25,18,1,1
TILE,27,17,1,1
TILE,27,16,1,1
TILE,25,16,1,1
TILE,25,17,1,1
TILE,25,19,1,1
TILE,24,18,0,1
TILE,26,16,1,1
TILE,26,17,1,1
TILE,26,19,1,1
TILE,27,19,1,1
TILE,28,16,1,1
TILE,29,16,1,1
TILE,30,16,1,1
TILE,31,16,1,1
TILE,32,16,1,1
TILE,33,16,1,1
TILE,34,16,1,1
TILE,35,16,1,1
TILE,36,16,1,1
TILE,37,22,1,1
TILE,36,22,1,1
TILE,36,21,1,1
TILE,35,17,1,1
TILE,34,17,1,1
TILE,33,17,1,1
TILE,32,17,1,1
TILE,31,17,1,1
TILE,31,18,1,1
TILE,33,19,1,1
TILE,34,19,1,1
TILE,35,19,1,1
TILE,35,18,1,1
TILE,34,18,1,1
TILE,33,18,1,1
TILE,32,18,1,1
TILE,34,20,1,1
TILE,35,20,1,1
TILE,35,21,1,1
TILE,35,22,1,1
TILE,34,21,1,1
TILE,33,20,1,1
TILE,33,21,1,1
TILE,33,22,1,1
TILE,34,22,1,1
TILE,32,22,1,1
TILE,31,22,1,1
TILE,30,21,1,1
TILE,29,21,1,1
TILE,28,21,1,1
TILE,27,21,1,1
TILE,26,21,1,1
TILE,25,22,1,1
TILE,23,21,1,1
TILE,24,21,1,1
TILE,32,21,1,1
TILE,31,21,1,1
TILE,25,21,1,1
TILE,19,22,1,1
TILE,18,22,1,1
TILE,17,22,1,1
TILE,20,22,1,1
TILE,21,22,1,1
TILE,26,22,1,1
TILE,27,22,1,1
TILE,28,22,1,1
TILE,29,22,1,1
TILE,29,23,1,1
TILE,30,23,1,1
TILE,31,23,1,1
TILE,32,23,1,1
TILE,30,22,1,1
TILE,28,23,1,1
TILE,27,23,1,1
TILE,26,23,1,1
TILE,25,23,1,1
TILE,24,23,1,1
TILE,23,23,1,1
TILE,22,23,1,1
TILE,21,23,1,1
TILE,27,24,1,1
TILE,0,26,1,1
TILE,1,26,1,1
TILE,1,25,1,1
TILE,2,25,1,1
TILE,3,25,1,1
TILE,3,26,1,1
TILE,2,26,1,1
TILE,4,26,1,1
TILE,5,26,1,1
TILE,5,25,1,1
TILE,6,25,1,1
TILE,7,25,1,1
TILE,8,25,1,1
TILE,8,26,1,1
TILE,9,26,1,1
TILE,10,26,1,1
TILE,11,26,1,1
TILE,12,26,1,1
TILE,13,26,1,1
TILE,14,26,1,1
TILE,15,26,1,1
TILE,16,26,1,1
TILE,17,26,1,1
TILE,18,26,1,1
TILE,17,25,1,1
TILE,16,25,1,1
TILE,15,25,1,1
TILE,7,26,1,1
TILE,6,26,1,1
TILE,9,25,1,1
TILE,10,25,1,1
TILE,11,25,1,1
TILE,12,25,1,1
TILE,13,25,1,1
TILE,14,25,1,1
TILE,14,24,1,1
TILE,15,24,1,1
TILE,16,24,1,1
TILE,18,25,1,1
TILE,19,25,1,1
TILE,20,25,1,1
TILE,21,25,1,1
TILE,22,25,1,1
TILE,23,25,1,1
TILE,24,25,1,1
TILE,25,25,1,1
TILE,0,25,1,1
TILE,0,24,1,1
TILE,1,24,1,1
TILE,2,24,1,1
TILE,3,24,1,1
TILE,4,24,1,1
TILE,5,24,1,1
TILE,4,25,1,1
TILE,6,24,1,1
TILE,7,24,1,1
TILE,8,24,1,1
TILE,9,24,1,1
TILE,10,24,1,1
TILE,11,24,1,1
TILE,12,24,1,1
TILE,13,24,1,1
TILE,14,23,1,1
TILE,13,23,1,1
TILE,15,23,1,1
TILE,19,24,1,1
TILE,18,24,1,1
TILE,17,24,1,1
TILE,38,24,1,1
TILE,38,25,1,1
TILE,38,26,1,1
TILE,37,26,1,1
TILE,36,26,1,1
TILE,35,26,1,1
TILE,34,26,1,1
TILE,33,26,1,1
TILE,32,26,1,1
TILE,31,26,1,1
TILE,30,26,1,1
TILE,29,26,1,1
TILE,28,26,1,1
TILE,26,26,1,1
TILE,25,26,1,1
TILE,24,26,1,1
TILE,23,26,1,1
TILE,22,26,1,1
TILE,21,26,1,1
TILE,20,26,1,1
TILE,19,26,1,1
TILE,27,26,1,1
TILE,29,25,1,1
TILE,30,25,1,1
TILE,33,24,1,1
TILE,34,24,1,1
TILE,35,24,1,1
TILE,36,24,1,1
TILE,37,24,1,1
TILE,37,25,1,1
TILE,36,25,1,1
TILE,35,25,1,1
TILE,34,25,1,1
TILE,33,25,1,1
TILE,32,25,1,1
TILE,31,25,1,1
TILE,39,14,2,0
TILE,39,15,2,1
TILE,38,16,1,1
TILE,37,17,1,1
TILE,44,15,0,1
TILE,37,16,1,1
TILE,36,17,1,1
TILE,36,18,1,1
TILE,39,16,2,1
TILE,39,17,2,1
TILE,38,18,1,1
TILE,39,18,2,1
TILE,39,19,2,1
TILE,39,20,2,1
TILE,39,21,2,1
TILE,39,22,2,1
TILE,39,23,2,1
TILE,39,24,2,1
TILE,39,25,2,1
TILE,39,26,2,1
TILE,39,27,2,1
TILE,39,28,2,1
TILE,39,29,2,2
TILE,37,29,1,2
TILE,38,29,1,2
TILE,36,29,1,2
TILE,35,29,1,2
TILE,34,29,1,2
TILE,33,29,1,2
TILE,32,29,1,2
TILE,31,29,1,2
TILE,39,34,1,0
TILE,38,34,1,0
TILE,37,34,1,0
TILE,36,34,1,0
TILE,35,34,1,5
TILE,34,34,1,1
TILE,33,34,1,1
TILE,32,34,1,1
TILE,31,34,1,1
TILE,30,34,1,1
TILE,29,34,0,5
TILE,28,34,1,0
TILE,27,34,1,0
TILE,26,34,1,0
TILE,35,33,1,4
TILE,34,32,1,4
TILE,34,33,1,5
TILE,33,32,1,0
TILE,32,32,1,0
TILE,31,32,1,0
TILE,30,32,0,4
TILE,29,33,0,4
TILE,30,33,0,5
TILE,31,33,1,1
TILE,32,33,1,1
TILE,33,33,1,1
TILE,25,33,2,1
TILE,25,34,4,1
TILE,25,32,2,1
TILE,25,31,2,1
TILE,25,30,2,1
TILE,30,29,1,2
TILE,29,29,1,2
TILE,28,29,1,2
TILE,27,29,1,2
TILE,26,29,1,2
TILE,25,29,4,0
TILE,31,35,1,1
TILE,32,35,1,1
TILE,38,27,1,1
TILE,38,28,1,1
TILE,37,28,1,1
TILE,36,28,1,1
TILE,35,28,1,1
TILE,35,27,1,1
TILE,36,27,1,1
TILE,37,27,1,1
TILE,34,27,1,1
TILE,34,28,1,1
TILE,33,28,1,1
TILE,33,27,1,1
TILE,32,28,1,1
TILE,32,27,1,1
TILE,31,27,1,1
TILE,31,28,1,1
TILE,30,28,1,1
TILE,30,27,1,1
TILE,29,28,1,1
TILE,29,27,1,1
TILE,28,28,1,1
TILE,28,27,1,1
TILE,27,28,1,1
TILE,27,27,1,1
TILE,26,27,1,1
TILE,26,28,1,1
TILE,25,28,1,1
TILE,24,28,1,1
TILE,25,27,1,1
TILE,24,27,1,1
TILE,23,28,1,1
TILE,23,27,1,1
TILE,23,29,1,1
TILE,23,30,1,1
TILE,24,30,1,1
TILE,24,29,1,1
TILE,24,31,1,1
TILE,23,31,1,1
TILE,17,27,1,1
TILE,17,28,1,1
TILE,17,29,1,1
TILE,17,30,1,1
TILE,17,31,1,1
TILE,17,32,1,1
TILE,18,32,1,1
TILE,18,33,1,1
TILE,18,34,1,1
TILE,19,34,1,1
TILE,20,34,1,1
TILE,20,33,1,1
TILE,21,33,1,1
TILE,22,33,1,1
TILE,23,33,1,1
TILE,23,34,1,1
TILE,24,34,1,1
TILE,22,34,1,1
TILE,21,34,1,1
TILE,19,33,1,1
TILE,19,32,1,1
TILE,19,31,1,1
TILE,18,31,1,1
TILE,18,30,1,1
TILE,16,30,1,1
TILE,16,31,1,1
TILE,16,32,1,1
TILE,16,33,1,1
TILE,17,33,1,1
TILE,17,34,1,1
TILE,16,28,1,1
TILE,16,29,1,1
TILE,16,27,1,1
TILE,18,27,1,1
TILE,18,28,1,1
TILE,18,29,1,1
TILE,19,27,1,1
TILE,19,29,1,1
TILE,19,28,1,1
TILE,19,30,1,1
TILE,20,28,1,1
TILE,20,27,1,1
TILE,20,29,1,1
TILE,20,30,1,1
TILE,20,31,1,1
TILE,20,32,1,1
TILE,21,31,1,1
TILE,21,32,1,1
TILE,21,30,1,1
TILE,21,29,1,1
TILE,21,28,1,1
TILE,22,27,1,1
TILE,22,28,1,1
TILE,22,29,1,1
TILE,22,30,1,1
TILE,22,31,1,1
TILE,22,32,1,1
TILE,21,27,1,1
TILE,23,35,1,1
TILE,24,35,1,1
TILE,24,33,1,1
TILE,23,32,1,1
TILE,24,32,1,1
TILE,25,35,1,1
TILE,26,35,1,1
TILE,27,35,1,1
TILE,28,35,1,1
TILE,29,35,1,1
TILE,30,35,1,1
TILE,33,35,1,1
TILE,34,35,1,1
TILE,35,35,1,1
TILE,36,35,1,1
TILE,37,35,1,1
TILE,38,35,1,1
TILE,39,35,1,1
TILE,38,36,1,1
TILE,37,36,1,1
TILE,36,36,1,1
TILE,35,36,1,1
TILE,34,36,1,1
TILE,33,36,1,1
TILE,32,36,1,1
TILE,31,36,1,1
TILE,30,36,1,1
TILE,29,36,1,1
TILE,28,36,1,1
TILE,27,36,1,1
TILE,23,36,1,1
TILE,24,36,1,1
TILE,24,37,1,1
TILE,25,36,1,1
TILE,26,36,1,1
TILE,28,37,1,1
TILE,29,37,1,1
TILE,30,37,1,1
TILE,31,37,1,1
TILE,23,37,1,1
TILE,22,37,1,1
TILE,21,38,1,1
TILE,21,37,1,1
TILE,22,35,1,1
TILE,21,35,1,1
TILE,20,35,1,1
TILE,20,36,1,1
TILE,21,36,1,1
TILE,24,38,1,1
TILE,24,39,1,1
TILE,22,36,1,1
TILE,40,34,1,0
TILE,41,34,1,0
TILE,42,34,1,0
TILE,43,34,1,0
TILE,44,34,1,0
TILE,45,34,1,0
TILE,38,17,1,1
TILE,38,19,1,1
TILE,38,20,1,1
TILE,38,21,1,1
TILE,37,21,1,1
TILE,36,20,1,1
TILE,37,20,1,1
TILE,37,19,1,1
TILE,37,18,1,1
TILE,36,19,1,1
TILE,46,34,5,1
TILE,46,33,0,1
TILE,46,32,0,1
TILE,46,31,0,0
TILE,47,31,1,0
TILE,48,31,2,0
TILE,48,32,2,1
TILE,48,33,2,1
TILE,48,36,4,1
TILE,49,36,1,0
TILE,50,36,1,0
TILE,51,36,1,0
TILE,52,36,1,0
TILE,53,36,1,0
TILE,48,34,2,1
TILE,48,35,2,1
TILE,44,14,0,0
TILE,44,16,0,1
TILE,44,17,0,1
TILE,47,28,1,2
TILE,46,28,1,2
TILE,45,28,1,2
TILE,44,26,0,1
TILE,44,27,0,1
TILE,44,28,0,2
TILE,44,23,0,1
TILE,44,24,0,1
TILE,44,25,0,1
TILE,45,22,1,0
TILE,46,22,1,0
TILE,47,22,1,0
TILE,48,22,1,0
TILE,44,18,0,2
TILE,44,22,0,0
TILE,48,28,1,2
TILE,49,28,1,2
TILE,50,28,1,2
TILE,51,28,1,2
TILE,45,18,1,2
TILE,46,18,1,2
TILE,47,18,1,2
TILE,48,18,1,2
TILE,49,18,1,2
TILE,49,22,2,0
TILE,48,23,1,1
TILE,49,23,2,1
TILE,49,24,4,1
TILE,50,24,1,0
TILE,51,24,1,0
TILE,52,24,1,0
TILE,53,24,5,1
TILE,53,23,0,1
TILE,53,22,0,1
TILE,53,21,0,1
TILE,53,20,0,1
TILE,53,19,0,1
TILE,53,18,5,0
TILE,50,18,1,2
TILE,51,18,1,2
TILE,52,18,1,2
TILE,54,36,1,0
TILE,55,36,1,0
TILE,52,28,1,2
TILE,53,28,1,2
TILE,54,28,1,2
TILE,55,28,1,2
TILE,56,28,1,2
TILE,58,30,2,5
TILE,59,30,1,2
TILE,60,30,1,2
TILE,61,30,1,2
TILE,62,30,1,2
TILE,63,30,1,2
TILE,45,14,1,0
TILE,46,14,1,0
TILE,47,14,1,0
TILE,48,14,1,0
TILE,49,14,1,0
TILE,50,14,1,4
TILE,51,15,1,4
TILE,52,16,1,0
TILE,53,16,1,0
TILE,54,16,1,0
TILE,55,16,1,4
TILE,56,17,1,4
TILE,57,18,1,4
TILE,58,19,1,4
TILE,59,20,1,0
TILE,60,20,1,0
TILE,61,20,1,0
TILE,62,20,1,0
TILE,63,20,1,0
TILE,64,20,1,0
TILE,65,20,1,0
TILE,66,20,1,0
TILE,50,15,1,5
TILE,51,16,1,5
TILE,56,18,1,5
TILE,57,19,1,5
TILE,58,20,1,5
TILE,55,17,1,5
TILE,54,33,0,3
TILE,55,33,1,3
TILE,56,33,1,3
TILE,57,33,1,3
TILE,58,33,1,3
TILE,59,33,1,3
TILE,57,29,2,5
TILE,57,28,5,0
TILE,58,29,2,4
TILE,19,35,1,1
TILE,15,29,1,1
TILE,15,28,1,1
TILE,14,27,1,1
TILE,11,27,1,1
TILE,11,28,1,1
TILE,13,27,1,1
TILE,15,27,1,1
TILE,12,27,1,1
TILE,10,28,1,1
TILE,9,28,1,1
TILE,8,28,1,1
TILE,7,28,1,1
TILE,6,29,1,1
TILE,5,29,1,1
TILE,4,29,1,1
TILE,3,30,1,1
TILE,2,30,1,1
TILE,1,30,1,1
TILE,1,29,1,1
TILE,2,29,1,1
TILE,3,28,1,1
TILE,4,28,1,1
TILE,5,27,1,1
TILE,6,27,1,1
TILE,7,27,1,1
TILE,8,27,1,1
TILE,9,27,1,1
TILE,10,27,1,1
TILE,3,29,1,1
TILE,0,31,1,1
TILE,0,30,1,1
TILE,5,28,1,1
TILE,6,28,1,1
TILE,2,28,1,1
TILE,3,27,1,1
TILE,4,27,1,1
TILE,1,28,1,1
TILE,7,29,1,1
TILE,8,30,1,1
TILE,9,30,1,1
TILE,7,30,1,1
TILE,6,30,1,1
TILE,2,27,1,1
TILE,1,27,1,1
TILE,-1,31,1,1
TILE,5,30,1,1
TILE,4,30,1,1
TILE,-1,30,1,1
TILE,-2,30,1,1
TILE,13,28,1,1
TILE,12,28,1,1
TILE,10,29,1,1
TILE,9,29,1,1
TILE,8,29,1,1
TILE,11,29,1,1
TILE,12,29,1,1
TILE,13,30,1,1
TILE,12,30,1,1
TILE,11,30,1,1
TILE,10,30,1,1
TILE,13,29,1,1
TILE,14,30,1,1
TILE,15,30,1,1
TILE,15,32,1,1
TILE,14,32,1,1
TILE,13,32,1,1
TILE,12,32,1,1
TILE,11,32,1,1
TILE,10,32,1,1
TILE,9,32,1,1
TILE,10,31,1,1
TILE,14,28,1,1
TILE,14,29,1,1
TILE,15,31,1,1
TILE,11,33,1,1
TILE,10,33,1,1
TILE,9,33,1,1
TILE,8,33,1,1
TILE,7,34,1,1
TILE,6,34,1,1
TILE,5,34,1,1
TILE,4,34,1,1
TILE,3,34,1,1
TILE,2,34,1,1
TILE,3,33,1,1
TILE,4,33,1,1
TILE,5,33,1,1
TILE,6,33,1,1
TILE,7,33,1,1
TILE,12,33,1,1
TILE,6,32,1,1
TILE,6,31,1,1
TILE,7,31,1,1
TILE,8,31,1,1
TILE,9,31,1,1
TILE,11,31,1,1
TILE,12,31,1,1
TILE,13,31,1,1
TILE,14,31,1,1
TILE,8,32,1,1
TILE,7,32,1,1
TILE,5,31,1,1
TILE,4,31,1,1
TILE,13,33,1,1
TILE,14,33,1,1
TILE,15,33,1,1
TILE,18,35,1,1
TILE,17,35,1,1
TILE,16,34,1,1
TILE,15,34,1,1
TILE,14,34,1,1
TILE,13,34,1,1
TILE,19,36,1,1
TILE,18,36,1,1
TILE,17,36,1,1
TILE,16,35,1,1
TILE,15,35,1,1
TILE,14,35,1,1
TILE,13,35,1,1
TILE,12,35,1,1
TILE,11,35,1,1
TILE,16,36,1,1
TILE,15,36,1,1
TILE,14,36,1,1
TILE,13,37,1,1
TILE,12,37,1,1
TILE,11,37,1,1
TILE,14,37,1,1
TILE,15,37,1,1
TILE,16,37,1,1
TILE,17,37,1,1
TILE,18,37,1,1
TILE,19,37,1,1
TILE,20,37,1,1
TILE,20,38,1,1
TILE,19,38,1,1
TILE,18,38,1,1
TILE,17,38,1,1
TILE,16,38,1,1
TILE,15,38,1,1
TILE,22,38,1,1
TILE,27,37,1,1
TILE,26,37,1,1
TILE,25,37,1,1
TILE,27,38,1,1
TILE,26,38,1,1
TILE,25,38,1,1
TILE,23,38,1,1
TILE,32,37,1,1
TILE,39,36,1,1
TILE,40,35,1,1
TILE,41,35,1,1
TILE,42,36,1,1
TILE,43,36,1,1
TILE,44,36,1,1
TILE,45,36,1,1
TILE,41,36,1,1
TILE,40,36,1,1
TILE,39,37,1,1
TILE,38,37,1,1
TILE,37,38,1,1
TILE,36,38,1,1
TILE,35,38,1,1
TILE,34,38,1,1
TILE,33,38,1,1
TILE,32,38,1,1
TILE,31,38,1,1
TILE,33,37,1,1
TILE,34,37,1,1
TILE,35,37,1,1
TILE,36,37,1,1
TILE,37,37,1,1
TILE,40,37,1,1
TILE,41,37,1,1
TILE,42,37,1,1
TILE,29,38,1,1
TILE,28,38,1,1
TILE,29,39,1,1
TILE,30,38,1,1
TILE,47,32,1,1
TILE,47,33,1,1
TILE,47,34,1,1
TILE,47,35,1,1
TILE,47,36,1,1
TILE,46,36,1,1
TILE,46,35,1,1
TILE,45,35,1,1
TILE,42,35,1,1
TILE,43,35,1,1
TILE,44,35,1,1
TILE,44,37,1,1
TILE,43,37,1,1
TILE,45,37,1,1
TILE,46,37,1,1
TILE,47,37,1,1
TILE,48,37,1,1
TILE,49,37,1,1
TILE,50,37,1,1
TILE,51,37,1,1
TILE,52,37,1,1
TILE,53,37,1,1
TILE,54,37,1,1
TILE,55,37,1,1
TILE,38,38,1,1
TILE,39,38,1,1
TILE,40,38,1,1
TILE,41,38,1,1
TILE,42,38,1,1
TILE,43,38,1,1
TILE,44,38,1,1
TILE,45,38,1,1
TILE,48,38,1,1
TILE,49,38,1,1
TILE,47,38,1,1
TILE,46,38,1,1
TILE,50,38,1,1
TILE,51,38,1,1
TILE,52,38,1,1
TILE,53,38,1,1
TILE,54,38,1,1
TILE,55,38,1,1
TILE,45,23,1,1
TILE,45,24,1,1
TILE,45,25,1,1
TILE,45,26,1,1
TILE,45,27,1,1
TILE,46,27,1,1
TILE,47,27,1,1
TILE,48,27,1,1
TILE,49,27,1,1
TILE,50,27,1,1
TILE,50,26,1,1
TILE,51,26,1,1
TILE,50,25,1,1
TILE,49,25,1,1
TILE,48,25,1,1
TILE,47,25,1,1
TILE,47,24,1,1
TILE,47,23,1,1
TILE,46,23,1,1
TILE,46,24,1,1
TILE,46,25,1,1
TILE,46,26,1,1
TILE,47,26,1,1
TILE,48,24,1,1
TILE,48,26,1,1
TILE,49,26,1,1
TILE,45,15,1,1
TILE,45,16,1,1
TILE,45,17,1,1
TILE,46,17,1,1
TILE,47,17,1,1
TILE,47,16,1,1
TILE,47,15,1,1
TILE,46,15,1,1
TILE,46,16,1,1
TILE,48,16,1,1
TILE,48,15,1,1
TILE,49,15,1,1
TILE,49,16,1,1
TILE,48,17,1,1
TILE,50,16,1,1
TILE,50,17,1,1
TILE,49,17,1,1
TILE,51,17,1,1
TILE,52,17,1,1
TILE,53,17,1,1
TILE,54,17,1,1
TILE,54,18,1,1
TILE,54,19,1,1
TILE,54,20,1,1
TILE,54,21,1,1
TILE,54,22,1,1
TILE,55,22,1,1
TILE,55,23,1,1
TILE,55,24,1,1
TILE,55,25,1,1
TILE,54,25,1,1
TILE,53,25,1,1
TILE,53,26,1,1
TILE,52,26,1,1
TILE,51,25,1,1
TILE,52,25,1,1
TILE,52,27,1,1
TILE,51,27,1,1
TILE,54,26,1,1
TILE,54,27,1,1
TILE,53,27,1,1
